chr22	21977522	23	5
chr22	21977636	8	0
chr22	21977774	9	6
chr22	21977822	10	6
chr22	21977866	12	8
chr22	21977991	6	4
chr22	21978055	31	2
chr22	21978065	39	0
chr22	21978166	52	1
chr22	21978174	45	2
chr22	21978247	8	1
chr22	21978254	16	2
chr22	21978261	16	1
chr22	21978264	17	2
chr22	21978334	8	1
chr22	21978337	10	0
chr22	21978403	12	4
chr22	21978448	13	13
chr22	21978478	6	5
chr22	21978762	36	17
chr22	21978775	33	30
chr22	21978836	20	15
chr22	21978876	14	13
chr22	21978931	6	5
chr22	21979034	6	6
chr22	21979038	6	6
chr22	21979043	6	6
chr22	21979049	6	6
chr22	21979053	6	6
chr22	21979081	4	4
chr22	21979111	15	15
chr22	21979313	21	21
chr22	21979323	18	18
chr22	21979407	38	35
chr22	21979542	6	6
chr22	21979804	2	2
chr22	21979823	2	2
chr22	21979842	3	3
chr22	21979853	3	3
chr22	21979863	2	2
chr22	21979868	2	2
chr22	21979871	2	2
chr22	21979924	16	12
chr22	21979994	13	12
chr22	21980134	2	2
chr22	21980206	4	4
chr22	21980209	3	3
chr22	21980233	2	2
chr22	21980370	5	4
chr22	21980379	5	5
chr22	21980515	19	19
chr22	21980531	15	14
chr22	21980553	10	9
chr22	21980637	8	8
chr22	21980649	11	9
chr22	21980721	14	9
chr22	21980727	16	13
chr22	21980734	13	12
chr22	21980771	10	10
chr22	21980781	11	11
chr22	21980867	33	29
chr22	21980880	35	29
chr22	21980896	37	30
chr22	21980914	40	39
chr22	21980974	26	23
chr22	21981023	17	17
chr22	21981067	12	11
chr22	21981302	7	1
chr22	21981317	7	5
chr22	21981362	4	3
chr22	21981494	11	11
chr22	21981500	11	8
chr22	21981535	2	1
chr22	21981618	2	2
chr22	21981647	6	6
chr22	21981652	6	5
chr22	21981658	8	8
chr22	21981674	16	15
chr22	21981680	18	18
chr22	21982212	36	28
chr22	21982279	26	25
chr22	21982314	7	4
chr22	21982513	9	4
chr22	21982527	9	9
chr22	21982569	2	1
chr22	21982574	2	1
chr22	21982754	5	4
chr22	21982757	5	3
chr22	21982888	30	5
chr22	21982913	24	17
chr22	21982935	18	3
chr22	21983510	1	0
chr22	21983531	5	2
chr22	21983549	9	1
chr22	21983600	20	10
chr22	21983637	21	15
chr22	21983657	15	8
chr22	21983672	11	9
chr22	21983776	7	6
chr22	21983782	10	9
chr22	21983799	16	16
chr22	21983879	3	3
chr22	21983911	3	1
chr22	21983915	3	3
chr22	21983923	3	3
chr22	21983935	3	3
chr22	21983939	3	3
chr22	21983942	3	3
chr22	21983969	7	7
chr22	21983971	8	8
chr22	21983977	12	12
chr22	21983988	19	17
chr22	21984016	23	21
chr22	21984019	23	22
chr22	21984039	14	13
chr22	21984046	16	14
chr22	21984073	14	14
chr22	21984075	13	13
chr22	21984350	11	11
chr22	21984747	2	1
chr22	21984801	4	4
chr22	21984807	4	4
chr22	21984822	5	4
chr22	21984967	7	5
chr22	21985031	23	13
chr22	21985049	19	18
chr22	21985060	17	17
chr22	21985084	4	4
chr22	21985089	2	1
chr22	21985195	3	3
chr22	21985207	5	5
chr22	21985241	8	7
chr22	21985252	11	8
chr22	21985324	9	6
chr22	21985364	17	9
chr22	21985669	2	2
chr22	21985729	1	1
chr22	21985732	1	1
chr22	21985746	6	6
chr22	21985907	2	2
chr22	21985930	1	1
chr22	21985949	2	2
chr22	21985965	11	10
chr22	21986047	15	14
chr22	21986099	16	14
chr22	21986117	15	15
chr22	21986143	15	13
chr22	21986167	19	17
chr22	21986212	22	20
chr22	21986307	17	17
chr22	21986345	24	23
chr22	21986394	31	27
chr22	21986489	22	15
chr22	21986526	24	20
chr22	21986638	5	2
chr22	21986703	18	18
chr22	21986718	19	18
chr22	21986784	21	20
chr22	21986789	21	14
chr22	21986804	16	16
chr22	21986812	14	14
chr22	21986820	11	10
chr22	21987133	16	16
chr22	21987579	14	9
chr22	21987613	19	2
chr22	21987666	15	5
chr22	21987700	23	17
chr22	21987734	25	24
chr22	21987765	18	5
chr22	21987774	17	10
chr22	21987781	18	9
chr22	21987844	20	4
chr22	21987855	21	5
chr22	21987882	11	4
chr22	21987945	23	0
chr22	21987965	39	0
chr22	21988065	35	2
chr22	21988088	28	0
chr22	21988125	2	0
chr22	21988253	42	4
chr22	21988408	18	18
chr22	21988422	12	11
chr22	21988438	3	3
chr22	21988737	20	18
chr22	21988909	6	2
chr22	21988924	6	3
chr22	21988951	11	11
chr22	21988966	26	24
chr22	21988975	25	20
chr22	21989045	16	10
chr22	21989159	20	11
chr22	21989255	15	15
chr22	21989272	17	17
chr22	21989333	8	7
chr22	21989368	8	6
chr22	21989444	15	15
chr22	21989521	23	22
chr22	21989524	22	21
chr22	21989533	20	20
chr22	21989577	8	8
chr22	21989616	6	6
chr22	21989632	6	6
chr22	21989642	6	6
chr22	21989951	1	1
chr22	21989969	1	1
chr22	21989974	1	1
chr22	21990017	2	2
chr22	21990052	11	10
chr22	21990070	16	12
chr22	21990074	16	15
chr22	21990277	1	1
chr22	21990588	4	4
chr22	21990650	6	4
chr22	21990671	1	1
chr22	21990681	1	1
chr22	21990716	2	1
chr22	21990759	2	2
chr22	21990895	1	1
chr22	21990926	1	1
chr22	21990979	1	0
chr22	21990993	1	1
chr22	21991041	2	1
chr22	21991058	3	1
chr22	21991082	4	2
chr22	21991105	6	3
chr22	21991109	6	3
chr22	21991159	1	1
chr22	21991198	3	2
chr22	21991212	3	1
chr22	21991234	3	2
chr22	21991295	4	4
chr22	21991317	2	2
chr22	21991526	34	31
chr22	21991563	60	45
chr22	21991625	14	14
chr22	21991794	4	3
chr22	21991938	15	11
chr22	21991970	3	2
chr22	21992114	16	16
chr22	21992197	21	15
chr22	21992258	35	32
chr22	21992302	22	17
chr22	21992372	21	19
chr22	21992435	32	27
chr22	21992467	22	18
chr22	21992493	19	19
chr22	21992498	16	16
chr22	21992581	20	18
chr22	21992594	21	21
chr22	21992598	21	20
chr22	21992638	8	6
chr22	21992670	9	0
chr22	21992699	28	17
chr22	21992735	52	45
chr22	21992789	13	11
chr22	21992800	2	1
chr22	21992897	38	0
chr22	21992901	39	22
chr22	21992974	15	14
chr22	21992979	16	14
chr22	21993091	10	9
chr22	21993155	11	9
chr22	21993270	9	7
chr22	21993292	1	0
chr22	21993351	32	28
chr22	21993355	35	29
chr22	21993363	37	31
chr22	21993387	36	28
chr22	21993400	26	22
chr22	21993426	14	14
chr22	21993487	26	23
chr22	21993519	56	21
chr22	21993763	15	14
chr22	21993809	14	10
chr22	21993818	16	13
chr22	21993835	19	10
chr22	21993912	16	14
chr22	21993943	17	16
chr22	21993975	31	25
chr22	21994005	32	31
chr22	21994017	33	33
chr22	21994019	32	32
chr22	21994052	3	1
chr22	21994060	5	1
chr22	21994068	4	3
chr22	21994090	5	3
chr22	21994092	6	4
chr22	21994098	7	6
chr22	21994115	7	6
chr22	21994122	7	6
chr22	21994154	12	10
chr22	21994174	9	8
chr22	21994178	11	10
chr22	21994219	25	21
chr22	21994230	22	21
chr22	21994250	22	20
chr22	21994263	17	14
chr22	21994270	11	10
chr22	21994274	7	6
chr22	21994323	16	16
chr22	21994329	21	21
chr22	21994632	61	53
chr22	21994644	61	56
chr22	21994740	18	16
chr22	21994743	19	15
chr22	21994749	18	12
chr22	21994777	29	26
chr22	21994793	28	25
chr22	21994801	24	20
chr22	21994855	12	8
chr22	21994868	16	5
chr22	21994885	15	12
chr22	21994930	18	9
chr22	21994936	17	15
chr22	21994939	15	14
chr22	21994984	21	15
chr22	21995062	45	33
chr22	21995140	20	14
chr22	21995155	23	20
chr22	21995185	34	21
chr22	21995202	37	33
chr22	21995219	37	31
chr22	21995436	30	23
chr22	21995527	34	32
chr22	21995529	34	33
chr22	21995614	12	10
chr22	21995670	18	18
chr22	21995672	18	17
chr22	21995726	20	13
chr22	21995756	13	3
chr22	21995836	36	13
chr22	21995852	37	30
chr22	21995880	43	29
chr22	21995933	44	24
chr22	21995978	25	19
chr22	21995998	21	13
chr22	21996031	20	19
chr22	21996078	13	11
chr22	21996094	8	7
chr22	21996299	1	1
chr22	21996432	4	2
chr22	21996453	4	4
chr22	21996660	11	4
chr22	21996822	27	24
chr22	21996997	69	55
chr22	21997006	70	31
chr22	21997265	31	16
chr22	21997304	19	15
chr22	21997312	22	19
chr22	21997338	16	14
chr22	21997461	9	7
chr22	21997476	7	5
chr22	21997480	11	8
chr22	21997528	35	5
chr22	21997627	26	4
chr22	21997731	52	0
chr22	21997892	39	31
chr22	21998058	54	17
chr22	21998122	10	7
chr22	21998176	1	1
chr22	21998184	2	2
chr22	21998228	18	15
chr22	21998232	18	16
chr22	21998273	15	14
chr22	21998284	13	10
chr22	21998304	8	7
chr22	21998318	4	3
chr22	21998560	1	1
chr22	21998899	24	6
chr22	21998949	13	9
chr22	21998955	12	10
chr22	21998969	11	6
chr22	21998978	10	7
chr22	21998996	8	2
chr22	21999143	3	2
chr22	21999401	1	0
chr22	21999702	5	0
chr22	21999981	18	7
chr22	22000004	18	8
chr22	22000136	21	1
chr22	22000529	11	9
chr22	22000583	30	23
chr22	22000631	57	36
chr22	22000833	30	18
chr22	22000859	31	22
chr22	22000891	5	3
chr22	22001824	1	0
chr22	22002033	5	0
chr22	22002167	20	8
chr22	22002382	34	17
chr22	22002520	16	16
chr22	22002526	15	14
chr22	22002645	56	33
chr22	22002757	8	1
chr22	22002854	33	30
chr22	22002867	39	25
chr22	22002885	26	16
chr22	22003009	23	13
chr22	22003113	11	8
chr22	22003161	12	0
chr22	22003225	11	3
chr22	22003288	16	15
chr22	22003347	27	24
chr22	22003392	14	6
chr22	22003481	30	29
chr22	22003493	32	24
chr22	22003526	16	11
chr22	22003546	14	11
chr22	22003615	52	34
chr22	22003730	37	20
chr22	22003762	53	22
chr22	22004061	23	16
chr22	22004121	16	12
chr22	22004327	59	53
chr22	22004360	70	17
chr22	22004426	28	14
chr22	22004641	32	21
chr22	22004909	32	7
chr22	22005031	28	7
chr22	22005078	71	57
chr22	22005331	26	14
chr22	22005347	33	26
chr22	22005353	34	25
chr22	22005370	31	27
chr22	22005429	19	13
chr22	22005441	17	13
chr22	22005474	9	7
chr22	22005819	6	3
chr22	22005877	22	15
chr22	22005914	33	29
chr22	22005945	54	20
chr22	22006440	22	14
chr22	22006448	21	17
chr22	22006480	14	10
chr22	22006551	32	15
chr22	22006664	63	23
chr22	22007070	21	4
chr22	22007580	49	21
chr22	22007593	46	24
chr22	22007647	13	5
chr22	22007804	19	1
chr22	22008003	22	16
chr22	22008060	23	14
chr22	22008224	13	1
chr22	22008545	25	18
chr22	22008570	27	22
chr22	22008645	14	5
chr22	22008681	13	10
chr22	22008780	29	16
chr22	22009173	47	34
chr22	22009437	59	24
chr22	22009609	29	27
chr22	22009743	41	34
chr22	22009774	49	31
chr22	22009876	24	8
chr22	22009920	34	19
chr22	22009935	35	32
chr22	22010159	2	1
chr22	22010161	2	1
chr22	22010184	4	1
chr22	22010194	4	2
chr22	22010203	4	1
chr22	22010451	10	7
chr22	22010472	1	1
chr22	22010498	1	0
chr22	22010535	1	0
chr22	22010805	54	33
chr22	22010916	8	4
chr22	22011150	34	32
chr22	22011180	29	26
chr22	22011188	27	24
chr22	22011190	27	27
chr22	22011196	22	16
chr22	22011220	13	9
chr22	22011252	2	1
chr22	22011284	1	1
chr22	22011328	4	3
chr22	22011348	14	11
chr22	22011362	27	13
chr22	22011596	40	22
chr22	22011651	28	14
chr22	22011674	22	15
chr22	22011746	14	4
chr22	22011798	14	8
chr22	22011845	3	3
chr22	22012028	11	6
chr22	22012220	14	5
chr22	22012561	47	21
chr22	22012613	24	20
chr22	22012826	10	6
chr22	22012856	22	18
chr22	22012883	35	23
chr22	22012888	33	16
chr22	22012898	31	13
chr22	22012920	23	11
chr22	22012952	5	4
chr22	22012959	3	3
chr22	22012976	2	2
chr22	22013005	2	1
chr22	22013013	2	1
chr22	22013201	4	1
chr22	22013272	21	13
chr22	22013546	60	50
chr22	22013576	51	27
chr22	22013591	41	33
chr22	22013605	42	39
chr22	22013655	24	21
chr22	22013755	16	4
chr22	22013994	5	1
chr22	22014021	7	5
chr22	22014216	29	20
chr22	22014244	39	20
chr22	22014260	44	41
chr22	22014339	36	26
chr22	22014348	27	17
chr22	22014456	33	22
chr22	22014466	25	14
chr22	22014529	39	4
chr22	22014559	42	21
chr22	22014964	7	3
chr22	22014994	1	0
chr22	22015252	39	35
chr22	22015254	39	38
chr22	22015264	40	34
chr22	22015292	27	17
chr22	22015298	23	17
chr22	22015321	21	7
chr22	22015383	28	14
chr22	22015415	30	14
chr22	22015447	24	11
chr22	22015477	17	16
chr22	22015482	15	12
chr22	22015485	14	11
chr22	22015738	23	13
chr22	22015859	14	12
chr22	22016217	5	3
chr22	22016225	6	5
chr22	22016299	25	1
chr22	22017036	12	6
chr22	22017339	16	11
chr22	22017381	19	18
chr22	22017640	6	3
chr22	22017833	11	4
chr22	22017987	7	6
chr22	22018015	1	0
chr22	22018259	6	3
chr22	22018263	5	2
chr22	22018895	20	9
chr22	22019016	47	45
chr22	22019051	19	12
chr22	22019054	11	4
chr22	22019221	11	5
chr22	22019355	27	16
chr22	22019405	36	14
chr22	22019678	17	2
chr22	22020026	24	14
chr22	22020174	21	11
chr22	22020301	61	57
chr22	22020316	67	65
chr22	22020510	23	14
chr22	22020885	24	3
chr22	22021004	23	10
chr22	22021295	46	28
chr22	22021374	63	44
chr22	22021516	47	22
chr22	22021563	27	11
chr22	22021742	41	14
chr22	22021995	7	6
chr22	22022323	42	34
chr22	22022343	43	39
chr22	22022415	15	2
chr22	22022595	43	24
chr22	22022662	13	6
chr22	22022670	12	5
chr22	22022696	26	10
chr22	22022738	46	19
chr22	22022764	43	36
chr22	22022773	35	30
chr22	22022901	21	17
chr22	22022911	25	22
chr22	22022918	24	18
chr22	22022933	26	20
chr22	22022965	31	10
chr22	22023037	4	0
chr22	22023056	7	5
chr22	22023061	10	5
chr22	22023089	18	13
chr22	22023108	27	24
chr22	22023572	7	0
chr22	22024130	48	39
chr22	22024142	44	33
chr22	22024161	38	33
chr22	22024181	23	14
chr22	22024209	9	3
chr22	22024225	6	2
chr22	22024239	10	7
chr22	22024306	23	16
chr22	22024386	5	2
chr22	22024423	24	13
chr22	22024555	23	9
chr22	22024607	35	0
chr22	22024905	40	19
chr22	22024911	33	29
chr22	22024921	15	12
chr22	22024949	4	0
chr22	22025140	20	4
chr22	22025442	19	10
chr22	22025912	39	22
chr22	22026433	50	16
chr22	22026639	55	28
chr22	22027021	62	55
chr22	22027118	23	0
chr22	22027199	37	10
chr22	22027244	52	13
chr22	22027415	54	31
chr22	22027589	37	23
chr22	22027596	40	25
chr22	22027715	46	22
chr22	22027829	24	2
chr22	22027874	10	4
chr22	22027897	12	0
chr22	22028152	33	25
chr22	22028201	52	9
chr22	22028473	45	40
chr22	22028494	54	45
chr22	22028549	43	7
chr22	22028637	21	8
chr22	22029082	35	13
chr22	22029159	23	3
chr22	22029257	54	43
chr22	22029269	47	44
chr22	22029316	47	40
chr22	22029328	54	47
chr22	22029359	50	15
chr22	22029366	46	16
chr22	22029418	36	4
chr22	22029428	30	18
chr22	22029466	21	21
chr22	22029511	12	8
chr22	22029600	59	19
chr22	22029603	58	50
chr22	22029610	63	51
chr22	22029635	69	55
chr22	22029644	74	55
chr22	22029656	71	62
chr22	22029672	62	40
chr22	22029699	44	12
chr22	22029796	23	10
chr22	22029915	18	17
chr22	22029989	48	44
chr22	22029997	55	44
chr22	22030074	32	22
chr22	22030082	25	13
chr22	22030172	7	5
chr22	22030176	7	5
chr22	22030271	27	23
chr22	22030296	17	15
chr22	22030457	53	29
chr22	22030622	50	44
chr22	22030708	27	9
chr22	22030765	30	28
chr22	22031378	37	22
chr22	22031464	43	15
chr22	22031518	52	13
chr22	22031752	12	10
chr22	22031763	8	5
chr22	22031773	8	7
chr22	22031867	21	2
chr22	22031993	32	14
chr22	22032128	42	1
chr22	22032278	21	1
chr22	22032404	47	43
chr22	22032413	45	43
chr22	22032545	27	0
chr22	22032810	30	18
chr22	22032831	31	19
chr22	22032850	28	10
chr22	22032857	29	24
chr22	22032859	29	20
chr22	22032980	13	10
chr22	22033137	31	19
chr22	22033255	35	1
chr22	22033808	43	22
chr22	22034874	16	6
chr22	22034913	19	5
chr22	22034953	24	18
chr22	22034955	23	17
chr22	22034962	29	13
chr22	22034979	29	10
chr22	22035217	16	5
chr22	22035493	14	0
chr22	22035599	32	0
chr22	22035697	47	23
chr22	22035744	47	34
chr22	22035747	47	20
chr22	22035798	31	0
chr22	22036011	53	10
chr22	22036020	49	29
chr22	22036239	50	45
chr22	22036716	35	8
chr22	22036797	22	7
chr22	22036962	40	11
chr22	22037016	16	4
chr22	22037026	18	6
chr22	22037520	47	10
chr22	22037743	21	6
chr22	22037862	29	21
chr22	22037882	33	11
chr22	22037917	35	26
chr22	22037937	37	14
chr22	22037941	37	27
chr22	22038301	32	17
chr22	22038474	44	38
chr22	22038488	47	29
chr22	22038503	41	33
chr22	22038833	32	14
chr22	22038865	32	7
chr22	22039041	25	10
chr22	22039084	32	2
chr22	22039209	31	13
chr22	22039350	48	0
chr22	22039411	41	2
chr22	22039561	47	1
chr22	22039758	59	1
chr22	22039914	36	0
chr22	22039954	35	10
chr22	22039957	35	18
chr22	22039996	44	8
chr22	22040228	37	4
chr22	22040293	29	6
chr22	22040461	44	16
chr22	22041230	21	2
chr22	22041278	24	6
chr22	22041466	39	5
chr22	22041680	39	3
chr22	22041709	40	11
chr22	22041828	18	1
chr22	22042141	36	4
chr22	22042452	43	6
chr22	22042540	19	8
chr22	22042544	22	9
chr22	22042610	39	14
chr22	22042631	28	16
chr22	22042685	15	13
chr22	22042702	13	8
chr22	22042797	38	7
chr22	22042931	59	9
chr22	22043019	16	13
chr22	22043027	19	14
chr22	22043105	20	8
chr22	22043149	30	11
chr22	22043158	27	16
chr22	22043192	21	14
chr22	22043199	20	17
chr22	22043203	20	18
chr22	22043236	17	11
chr22	22043243	21	13
chr22	22043248	23	16
chr22	22043320	49	23
chr22	22043394	27	9
chr22	22043813	36	26
chr22	22043834	32	23
chr22	22044110	26	23
chr22	22044117	21	20
chr22	22044119	21	20
chr22	22044129	19	18
chr22	22044162	11	9
chr22	22044181	8	6
chr22	22044189	8	5
chr22	22044247	11	3
chr22	22044283	16	9
chr22	22044386	17	7
chr22	22044861	3	2
chr22	22045239	80	63
chr22	22045484	40	33
chr22	22045594	30	6
chr22	22045808	23	11
chr22	22045847	17	13
chr22	22045856	17	8
chr22	22045913	23	13
chr22	22045919	22	12
chr22	22045978	14	6
chr22	22046076	16	4
chr22	22046138	39	24
chr22	22046147	39	30
chr22	22046215	34	25
chr22	22046371	15	12
chr22	22046589	4	0
chr22	22046785	31	2
chr22	22046893	35	30
chr22	22046905	31	17
chr22	22047182	34	4
chr22	22047314	23	3
chr22	22047393	18	8
chr22	22047400	18	4
chr22	22047410	16	6
chr22	22047431	16	6
chr22	22047465	18	1
chr22	22047555	33	17
chr22	22047672	44	2
chr22	22047694	50	22
chr22	22047736	26	14
chr22	22047751	21	14
chr22	22047897	45	23
chr22	22047905	41	20
chr22	22047975	53	44
chr22	22048015	49	31
chr22	22048505	20	7
chr22	22048535	10	7
chr22	22048605	17	4
chr22	22048666	4	0
chr22	22048727	17	10
chr22	22048753	26	9
chr22	22048920	55	44
chr22	22049047	26	13
chr22	22049067	23	8
chr22	22049092	19	17
chr22	22049102	15	10
chr22	22049147	17	7
chr22	22049171	17	5
chr22	22049180	15	4
chr22	22049274	30	4
chr22	22049491	40	0
chr22	22049630	58	4
chr22	22049855	19	13
chr22	22049865	12	7
chr22	22049885	5	5
chr22	22049898	9	6
chr22	22049982	33	8
chr22	22050050	33	24
chr22	22050057	30	26
chr22	22050203	39	15
chr22	22050210	38	30
chr22	22050250	39	31
chr22	22050560	26	5
chr22	22050591	36	21
chr22	22050607	40	33
chr22	22050657	42	15
chr22	22050660	38	20
chr22	22050707	42	20
chr22	22050722	35	28
chr22	22050815	12	9
chr22	22050998	22	16
chr22	22051010	20	16
chr22	22051019	21	12
chr22	22051338	11	9
chr22	22051356	7	4
chr22	22051411	5	2
chr22	22051435	5	5
chr22	22051450	4	4
chr22	22051459	4	4
chr22	22051623	24	15
chr22	22051752	7	1
chr22	22051762	8	2
chr22	22051771	7	2
chr22	22051864	2	2
chr22	22051886	1	0
chr22	22051935	2	2
chr22	22051946	3	3
chr22	22051982	2	2
chr22	22051991	4	3
chr22	22052083	4	3
chr22	22052088	4	4
chr22	22052223	2	2
chr22	22052242	2	2
chr22	22052274	4	3
chr22	22052308	10	7
chr22	22052315	10	7
chr22	22052396	8	6
chr22	22052416	14	13
chr22	22052460	13	6
chr22	22052486	6	0
chr22	22052499	4	0
chr22	22052544	6	1
chr22	22052599	20	4
chr22	22052799	17	11
chr22	22052896	8	7
chr22	22052948	9	6
chr22	22053072	25	9
chr22	22053084	26	0
chr22	22053143	2	2
chr22	22053486	3	3
chr22	22053540	2	0
chr22	22053678	15	7
chr22	22053888	3	1
chr22	22053910	6	1
chr22	22053946	14	6
chr22	22054019	14	5
chr22	22054173	32	17
chr22	22054181	31	24
chr22	22054184	30	25
chr22	22054305	16	13
chr22	22054332	24	16
chr22	22054342	25	18
chr22	22054395	14	13
chr22	22054406	15	15
chr22	22054409	15	15
chr22	22054445	11	10
chr22	22054452	12	9
chr22	22054573	4	2
chr22	22054624	8	4
chr22	22054670	12	10
chr22	22054709	10	8
chr22	22054737	14	13
chr22	22054745	12	12
chr22	22054865	18	7
chr22	22054900	15	15
chr22	22054966	42	11
chr22	22055077	27	24
chr22	22055130	13	9
chr22	22055140	7	5
chr22	22055167	5	4
chr22	22055193	9	4
chr22	22055259	35	28
chr22	22055329	10	6
chr22	22055400	48	1
chr22	22055469	50	29
chr22	22055489	47	31
chr22	22055529	23	18
chr22	22055540	17	11
chr22	22055554	7	5
chr22	22055619	2	1
chr22	22055624	3	3
chr22	22055660	7	4
chr22	22055697	8	7
chr22	22055721	4	3
chr22	22055724	4	3
chr22	22055728	2	0
chr22	22055784	2	1
chr22	22055858	23	21
chr22	22055864	26	20
chr22	22055871	26	20
chr22	22055928	19	6
chr22	22056018	11	4
chr22	22056065	13	4
chr22	22056080	12	3
chr22	22056088	12	3
chr22	22056104	10	0
chr22	22056120	9	0
chr22	22056189	11	1
chr22	22056210	8	0
chr22	22056306	6	0
chr22	22056407	12	0
chr22	22056423	13	0
chr22	22056435	14	4
chr22	22056447	14	2
chr22	22056528	6	2
chr22	22056573	11	3
chr22	22056731	15	4
chr22	22056759	9	1
chr22	22056771	9	1
chr22	22056775	8	5
chr22	22056780	9	5
chr22	22056842	20	3
chr22	22056871	15	6
chr22	22056882	13	7
chr22	22056944	17	4
chr22	22057002	10	8
chr22	22057232	16	7
chr22	22057271	19	11
chr22	22057319	13	12
chr22	22057340	11	10
chr22	22057458	8	6
chr22	22057472	7	6
chr22	22057562	9	1
chr22	22057604	16	2
chr22	22057698	23	8
chr22	22057709	21	16
chr22	22057769	7	0
chr22	22057779	7	0
chr22	22057797	8	1
chr22	22057821	9	9
chr22	22057927	4	0
chr22	22057937	4	0
chr22	22058007	10	8
chr22	22058018	8	7
chr22	22058037	7	6
chr22	22058132	9	0
chr22	22058244	6	0
chr22	22058256	6	0
chr22	22058305	4	0
chr22	22058314	5	0
chr22	22058327	5	0
chr22	22058370	4	0
chr22	22058470	11	1
chr22	22058539	4	1
chr22	22058596	3	0
chr22	22058611	9	0
chr22	22058652	14	13
chr22	22058705	11	3
chr22	22058753	5	0
chr22	22058768	5	2
chr22	22058930	41	2
chr22	22058978	26	23
chr22	22058991	18	18
chr22	22059011	10	8
chr22	22059169	12	4
chr22	22059209	7	5
chr22	22059216	4	3
chr22	22059233	5	3
chr22	22059276	3	3
chr22	22059297	5	4
chr22	22059305	5	1
chr22	22059377	7	5
chr22	22059389	8	5
chr22	22059496	2	0
chr22	22059661	10	7
chr22	22059822	22	16
chr22	22059876	29	26
chr22	22059959	21	4
chr22	22060033	44	7
chr22	22060059	23	20
chr22	22060103	6	5
chr22	22060113	8	7
chr22	22060133	8	6
chr22	22060150	10	9
chr22	22060245	12	7
chr22	22060283	9	9
chr22	22060290	9	6
chr22	22060314	6	5
chr22	22060317	6	3
chr22	22060328	6	5
chr22	22060336	7	6
chr22	22060371	5	4
chr22	22060377	5	2
chr22	22060383	5	3
chr22	22060392	4	3
chr22	22060412	2	2
chr22	22060415	1	1
chr22	22060421	1	1
chr22	22060423	1	1
chr22	22060473	2	1
chr22	22060495	5	3
chr22	22060507	6	4
chr22	22060524	7	6
chr22	22060536	7	4
chr22	22060574	4	1
chr22	22060594	5	3
chr22	22060603	7	5
chr22	22060707	6	2
chr22	22060782	3	3
chr22	22060816	4	3
chr22	22060824	4	3
chr22	22060863	8	7
chr22	22060882	7	6
chr22	22060894	7	5
chr22	22061067	2	1
chr22	22061105	4	3
chr22	22061148	5	4
chr22	22061167	5	5
chr22	22061190	3	0
chr22	22061209	2	1
chr22	22061232	1	0
chr22	22061294	1	1
chr22	22061318	3	3
chr22	22061337	6	3
chr22	22061360	11	10
