chr22	23322562	18	12
chr22	23322590	29	26
chr22	23322606	28	25
chr22	23322614	24	20
chr22	23322668	12	8
chr22	23322681	16	5
chr22	23322698	15	12
chr22	23322743	18	9
chr22	23322749	17	15
chr22	23322752	15	14
chr22	23322797	21	15
chr22	23322875	45	33
chr22	23322953	20	14
chr22	23322968	23	20
chr22	23322998	34	21
chr22	23323015	37	33
chr22	23323032	37	31
chr22	23323249	30	23
chr22	23323340	34	32
chr22	23323342	34	33
chr22	23323427	12	10
chr22	23323483	18	18
chr22	23323485	18	17
chr22	23323539	20	13
chr22	23323569	13	3
chr22	23323649	36	13
chr22	23323665	37	30
chr22	23323693	43	29
chr22	23323746	44	24
chr22	23323791	25	19
chr22	23323811	21	13
chr22	23323844	20	19
chr22	23323891	13	11
chr22	23323907	8	7
chr22	23324112	1	1
chr22	23324245	4	2
chr22	23324266	4	4
chr22	23324473	11	4
chr22	23324635	27	24
chr22	23324810	69	55
chr22	23324819	70	31
chr22	23325078	31	16
chr22	23325117	19	15
chr22	23325125	22	19
chr22	23325151	16	14
chr22	23325274	9	7
chr22	23325289	7	5
chr22	23325293	11	8
chr22	23325341	35	5
chr22	23325440	26	4
chr22	23325544	52	0
chr22	23325705	39	31
chr22	23325871	54	17
chr22	23325935	10	7
chr22	23325989	1	1
chr22	23325997	2	2
chr22	23326041	18	15
chr22	23326045	18	16
chr22	23326086	15	14
chr22	23326097	13	10
chr22	23326117	8	7
chr22	23326131	4	3
chr22	23326373	1	1
chr22	23326712	24	6
chr22	23326762	13	9
chr22	23326768	12	10
chr22	23326782	11	6
chr22	23326791	10	7
chr22	23326809	8	2
chr22	23326956	3	2
chr22	23327214	1	0
chr22	23327515	5	0
chr22	23327794	18	7
chr22	23327817	18	8
chr22	23327949	21	1
chr22	23328342	11	9
chr22	23328396	30	23
chr22	23328444	57	36
chr22	23328646	30	18
chr22	23328672	31	22
chr22	23328704	5	3
chr22	23329637	1	0
chr22	23329846	5	0
chr22	23329980	20	8
chr22	23330195	34	17
chr22	23330333	16	16
chr22	23330339	15	14
chr22	23330458	56	33
chr22	23330570	8	1
chr22	23330667	33	30
chr22	23330680	39	25
chr22	23330698	26	16
chr22	23330822	23	13
chr22	23330926	11	8
chr22	23330974	12	0
chr22	23331038	11	3
chr22	23331101	16	15
chr22	23331160	27	24
chr22	23331205	14	6
chr22	23331294	30	29
chr22	23331306	32	24
chr22	23331339	16	11
chr22	23331359	14	11
chr22	23331428	52	34
chr22	23331543	37	20
chr22	23331575	53	22
chr22	23331874	23	16
chr22	23331934	16	12
chr22	23332140	59	53
chr22	23332173	70	17
chr22	23332239	28	14
chr22	23332454	32	21
chr22	23332722	32	7
chr22	23332844	28	7
chr22	23332891	71	57
chr22	23333144	26	14
chr22	23333160	33	26
chr22	23333166	34	25
chr22	23333183	31	27
chr22	23333242	19	13
chr22	23333254	17	13
chr22	23333287	9	7
chr22	23333632	6	3
chr22	23333690	22	15
chr22	23333727	33	29
chr22	23333758	54	20
chr22	23334253	22	14
chr22	23334261	21	17
chr22	23334293	14	10
chr22	23334364	32	15
chr22	23334477	63	23
chr22	23334883	21	4
chr22	23335393	49	21
chr22	23335406	46	24
chr22	23335460	13	5
chr22	23335617	19	1
chr22	23335816	22	16
chr22	23335873	23	14
chr22	23336037	13	1
chr22	23336358	25	18
chr22	23336383	27	22
chr22	23336458	14	5
chr22	23336494	13	10
chr22	23336593	29	16
chr22	23336986	47	34
chr22	23337250	59	24
chr22	23337422	29	27
chr22	23337556	41	34
chr22	23337587	49	31
chr22	23337689	24	8
chr22	23337733	34	19
chr22	23337748	35	32
chr22	23337972	2	1
chr22	23337974	2	1
chr22	23337997	4	1
chr22	23338007	4	2
chr22	23338016	4	1
chr22	23338264	10	7
chr22	23338285	1	1
chr22	23338311	1	0
chr22	23338348	1	0
chr22	23338618	54	33
chr22	23338729	8	4
chr22	23338963	34	32
chr22	23338993	29	26
chr22	23339001	27	24
chr22	23339003	27	27
chr22	23339009	22	16
chr22	23339033	13	9
chr22	23339065	2	1
chr22	23339097	1	1
chr22	23339141	4	3
chr22	23339161	14	11
chr22	23339175	27	13
chr22	23339409	40	22
chr22	23339464	28	14
chr22	23339487	22	15
chr22	23339559	14	4
chr22	23339611	14	8
chr22	23339658	3	3
chr22	23339841	11	6
chr22	23340033	14	5
chr22	23340374	47	21
chr22	23340426	24	20
chr22	23340639	10	6
chr22	23340669	22	18
chr22	23340696	35	23
chr22	23340701	33	16
chr22	23340711	31	13
chr22	23340733	23	11
chr22	23340765	5	4
chr22	23340772	3	3
chr22	23340789	2	2
chr22	23340818	2	1
chr22	23340826	2	1
chr22	23341014	4	1
chr22	23341085	21	13
chr22	23341359	60	50
chr22	23341389	51	27
chr22	23341404	41	33
chr22	23341418	42	39
chr22	23341468	24	21
chr22	23341568	16	4
chr22	23341807	5	1
chr22	23341834	7	5
chr22	23342029	29	20
chr22	23342057	39	20
chr22	23342073	44	41
chr22	23342152	36	26
chr22	23342161	27	17
chr22	23342269	33	22
chr22	23342279	25	14
chr22	23342342	39	4
chr22	23342372	42	21
chr22	23342777	7	3
chr22	23342807	1	0
chr22	23343065	39	35
chr22	23343067	39	38
chr22	23343077	40	34
chr22	23343105	27	17
chr22	23343111	23	17
chr22	23343134	21	7
chr22	23343196	28	14
chr22	23343228	30	14
chr22	23343260	24	11
chr22	23343290	17	16
chr22	23343295	15	12
chr22	23343298	14	11
chr22	23343551	23	13
chr22	23343672	14	12
chr22	23344030	5	3
chr22	23344038	6	5
chr22	23344112	25	1
chr22	23344849	12	6
chr22	23345152	16	11
chr22	23345194	19	18
chr22	23345453	6	3
chr22	23345646	11	4
chr22	23345800	7	6
chr22	23345828	1	0
chr22	23346072	6	3
chr22	23346076	5	2
chr22	23346708	20	9
chr22	23346829	47	45
chr22	23346864	19	12
chr22	23346867	11	4
chr22	23347034	11	5
chr22	23347168	27	16
chr22	23347218	36	14
chr22	23347491	17	2
chr22	23347839	24	14
chr22	23347987	21	11
chr22	23348114	61	57
chr22	23348129	67	65
chr22	23348323	23	14
chr22	23348698	24	3
chr22	23348817	23	10
chr22	23349108	46	28
chr22	23349187	63	44
chr22	23349329	47	22
chr22	23349376	27	11
chr22	23349555	41	14
chr22	23349808	7	6
chr22	23350136	42	34
chr22	23350156	43	39
chr22	23350228	15	2
chr22	23350408	43	24
chr22	23350475	13	6
chr22	23350483	12	5
chr22	23350509	26	10
chr22	23350551	46	19
chr22	23350577	43	36
chr22	23350586	35	30
chr22	23350714	21	17
chr22	23350724	25	22
chr22	23350731	24	18
chr22	23350746	26	20
chr22	23350778	31	10
chr22	23350850	4	0
chr22	23350869	7	5
chr22	23350874	10	5
chr22	23350902	18	13
chr22	23350921	27	24
chr22	23351385	7	0
chr22	23351943	48	39
chr22	23351955	44	33
chr22	23351974	38	33
chr22	23351994	23	14
chr22	23352022	9	3
chr22	23352038	6	2
chr22	23352052	10	7
chr22	23352119	23	16
chr22	23352199	5	2
chr22	23352236	24	13
chr22	23352368	23	9
chr22	23352420	35	0
chr22	23352718	40	19
chr22	23352724	33	29
chr22	23352734	15	12
chr22	23352762	4	0
chr22	23352953	20	4
chr22	23353255	19	10
chr22	23353725	39	22
chr22	23354246	50	16
chr22	23354452	55	28
chr22	23354834	62	55
chr22	23354931	23	0
chr22	23355012	37	10
chr22	23355057	52	13
chr22	23355228	54	31
chr22	23355402	37	23
chr22	23355409	40	25
chr22	23355528	46	22
chr22	23355642	24	2
chr22	23355687	10	4
chr22	23355710	12	0
chr22	23355965	33	25
chr22	23356014	52	9
chr22	23356286	45	40
chr22	23356307	54	45
chr22	23356362	43	7
chr22	23356450	21	8
chr22	23356895	35	13
chr22	23356972	23	3
chr22	23357070	54	43
chr22	23357082	47	44
chr22	23357129	47	40
chr22	23357141	54	47
chr22	23357172	50	15
chr22	23357179	46	16
chr22	23357231	36	4
chr22	23357241	30	18
chr22	23357279	21	21
chr22	23357324	12	8
chr22	23357413	59	19
chr22	23357416	58	50
chr22	23357423	63	51
chr22	23357448	69	55
chr22	23357457	74	55
chr22	23357469	71	62
chr22	23357485	62	40
chr22	23357512	44	12
chr22	23357609	23	10
chr22	23357728	18	17
chr22	23357802	48	44
chr22	23357810	55	44
chr22	23357887	32	22
chr22	23357895	25	13
chr22	23357985	7	5
chr22	23357989	7	5
chr22	23358084	27	23
chr22	23358109	17	15
chr22	23358270	53	29
chr22	23358435	50	44
chr22	23358521	27	9
chr22	23358578	30	28
chr22	23359191	37	22
chr22	23359277	43	15
chr22	23359331	52	13
chr22	23359565	12	10
chr22	23359576	8	5
chr22	23359586	8	7
chr22	23359680	21	2
chr22	23359806	32	14
chr22	23359941	42	1
chr22	23360091	21	1
chr22	23360217	47	43
chr22	23360226	45	43
chr22	23360358	27	0
chr22	23360623	30	18
chr22	23360644	31	19
chr22	23360663	28	10
chr22	23360670	29	24
chr22	23360672	29	20
chr22	23360793	13	10
chr22	23360950	31	19
chr22	23361068	35	1
chr22	23361621	43	22
chr22	23362687	16	6
chr22	23362726	19	5
chr22	23362766	24	18
chr22	23362768	23	17
chr22	23362775	29	13
chr22	23362792	29	10
chr22	23363030	16	5
chr22	23363306	14	0
chr22	23363412	32	0
chr22	23363510	47	23
chr22	23363557	47	34
chr22	23363560	47	20
chr22	23363611	31	0
chr22	23363824	53	10
chr22	23363833	49	29
chr22	23364052	50	45
chr22	23364529	35	8
chr22	23364610	22	7
chr22	23364775	40	11
chr22	23364829	16	4
chr22	23364839	18	6
chr22	23365333	47	10
chr22	23365556	21	6
chr22	23365675	29	21
chr22	23365695	33	11
chr22	23365730	35	26
chr22	23365750	37	14
chr22	23365754	37	27
chr22	23366114	32	17
chr22	23366287	44	38
chr22	23366301	47	29
chr22	23366316	41	33
chr22	23366646	32	14
chr22	23366678	32	7
chr22	23366854	25	10
chr22	23366897	32	2
chr22	23367022	31	13
chr22	23367163	48	0
chr22	23367224	41	2
chr22	23367374	47	1
chr22	23367571	59	1
chr22	23367727	36	0
chr22	23367767	35	10
chr22	23367770	35	18
chr22	23367809	44	8
chr22	23368041	37	4
chr22	23368106	29	6
chr22	23368274	44	16
chr22	23369043	21	2
chr22	23369091	24	6
chr22	23369279	39	5
chr22	23369493	39	3
chr22	23369522	40	11
chr22	23369641	18	1
chr22	23369954	36	4
chr22	23370265	43	6
chr22	23370353	19	8
chr22	23370357	22	9
chr22	23370423	39	14
chr22	23370444	28	16
chr22	23370498	15	13
chr22	23370515	13	8
chr22	23370610	38	7
chr22	23370744	59	9
chr22	23370832	16	13
chr22	23370840	19	14
chr22	23370918	20	8
chr22	23370962	30	11
chr22	23370971	27	16
chr22	23371005	21	14
chr22	23371012	20	17
chr22	23371016	20	18
chr22	23371049	17	11
chr22	23371056	21	13
chr22	23371061	23	16
chr22	23371133	49	23
chr22	23371207	27	9
chr22	23371626	36	26
chr22	23371647	32	23
chr22	23371923	26	23
chr22	23371930	21	20
chr22	23371932	21	20
chr22	23371942	19	18
chr22	23371975	11	9
chr22	23371994	8	6
chr22	23372002	8	5
chr22	23372060	11	3
chr22	23372096	16	9
chr22	23372199	17	7
chr22	23372674	3	2
chr22	23373052	80	63
chr22	23373297	40	33
chr22	23373407	30	6
chr22	23373621	23	11
chr22	23373660	17	13
chr22	23373669	17	8
chr22	23373726	23	13
chr22	23373732	22	12
chr22	23373791	14	6
chr22	23373889	16	4
chr22	23373951	39	24
chr22	23373960	39	30
chr22	23374028	34	25
chr22	23374184	15	12
chr22	23374402	4	0
chr22	23374598	31	2
chr22	23374706	35	30
chr22	23374718	31	17
chr22	23374995	34	4
chr22	23375127	23	3
chr22	23375206	18	8
chr22	23375213	18	4
chr22	23375223	16	6
chr22	23375244	16	6
chr22	23375278	18	1
chr22	23375368	33	17
chr22	23375485	44	2
chr22	23375507	50	22
chr22	23375549	26	14
chr22	23375564	21	14
chr22	23375710	45	23
chr22	23375718	41	20
chr22	23375788	53	44
chr22	23375828	49	31
chr22	23376318	20	7
chr22	23376348	10	7
chr22	23376418	17	4
chr22	23376479	4	0
chr22	23376540	17	10
chr22	23376566	26	9
chr22	23376733	55	44
chr22	23376860	26	13
chr22	23376880	23	8
chr22	23376905	19	17
chr22	23376915	15	10
chr22	23376960	17	7
chr22	23376984	17	5
chr22	23376993	15	4
chr22	23377087	30	4
chr22	23377304	40	0
chr22	23377443	58	4
chr22	23377668	19	13
chr22	23377678	12	7
chr22	23377698	5	5
chr22	23377711	9	6
chr22	23377795	33	8
chr22	23377863	33	24
chr22	23377870	30	26
chr22	23378016	39	15
chr22	23378023	38	30
chr22	23378063	39	31
chr22	23378373	26	5
chr22	23378404	36	21
chr22	23378420	40	33
chr22	23378470	42	15
chr22	23378473	38	20
chr22	23378520	42	20
chr22	23378535	35	28
chr22	23378628	12	9
chr22	23378811	22	16
chr22	23378823	20	16
chr22	23378832	21	12
chr22	23379151	11	9
chr22	23379169	7	4
chr22	23379224	5	2
chr22	23379248	5	5
chr22	23379263	4	4
chr22	23379272	4	4
chr22	23379436	24	15
chr22	23379565	7	1
chr22	23379575	8	2
chr22	23379584	7	2
chr22	23379677	2	2
chr22	23379699	1	0
chr22	23379748	2	2
chr22	23379759	3	3
chr22	23379795	2	2
chr22	23379804	4	3
chr22	23379896	4	3
chr22	23379901	4	4
chr22	23380036	2	2
chr22	23380055	2	2
chr22	23380087	4	3
chr22	23380121	10	7
chr22	23380128	10	7
chr22	23380209	8	6
chr22	23380229	14	13
chr22	23380273	13	6
chr22	23380299	6	0
chr22	23380312	4	0
chr22	23380357	6	1
chr22	23380412	20	4
chr22	23380612	17	11
chr22	23380709	8	7
chr22	23380761	9	6
chr22	23380885	25	9
chr22	23380897	26	0
chr22	23380956	2	2
chr22	23381299	3	3
chr22	23381353	2	0
chr22	23381491	15	7
chr22	23381701	3	1
chr22	23381723	6	1
chr22	23381759	14	6
chr22	23381832	14	5
chr22	23381986	32	17
chr22	23381994	31	24
chr22	23381997	30	25
chr22	23382118	16	13
chr22	23382145	24	16
chr22	23382155	25	18
chr22	23382208	14	13
chr22	23382219	15	15
chr22	23382222	15	15
chr22	23382258	11	10
chr22	23382265	12	9
chr22	23382386	4	2
chr22	23382437	8	4
chr22	23382483	12	10
chr22	23382522	10	8
chr22	23382550	14	13
chr22	23382558	12	12
chr22	23382678	18	7
chr22	23382713	15	15
chr22	23382779	42	11
chr22	23382890	27	24
chr22	23382943	13	9
chr22	23382953	7	5
chr22	23382980	5	4
chr22	23383006	9	4
chr22	23383072	35	28
chr22	23383142	10	6
chr22	23383213	48	1
chr22	23383282	50	29
chr22	23383302	47	31
chr22	23383342	23	18
chr22	23383353	17	11
chr22	23383367	7	5
chr22	23383432	2	1
chr22	23383437	3	3
chr22	23383473	7	4
chr22	23383510	8	7
chr22	23383534	4	3
chr22	23383537	4	3
chr22	23383541	2	0
chr22	23383597	2	1
chr22	23383671	23	21
chr22	23383677	26	20
chr22	23383684	26	20
chr22	23383741	19	6
chr22	23383831	11	4
chr22	23383878	13	4
chr22	23383893	12	3
chr22	23383901	12	3
chr22	23383917	10	0
chr22	23383933	9	0
chr22	23384002	11	1
chr22	23384023	8	0
chr22	23384119	6	0
chr22	23384220	12	0
chr22	23384236	13	0
chr22	23384248	14	4
chr22	23384260	14	2
chr22	23384341	6	2
chr22	23384386	11	3
chr22	23384544	15	4
chr22	23384572	9	1
chr22	23384584	9	1
chr22	23384588	8	5
chr22	23384593	9	5
chr22	23384655	20	3
chr22	23384684	15	6
chr22	23384695	13	7
chr22	23384757	17	4
chr22	23384815	10	8
chr22	23385045	16	7
chr22	23385084	19	11
chr22	23385132	13	12
chr22	23385153	11	10
chr22	23385271	8	6
chr22	23385285	7	6
chr22	23385375	9	1
chr22	23385417	16	2
chr22	23385511	23	8
chr22	23385522	21	16
chr22	23385582	7	0
chr22	23385592	7	0
chr22	23385610	8	1
chr22	23385634	9	9
chr22	23385740	4	0
chr22	23385750	4	0
chr22	23385820	10	8
chr22	23385831	8	7
chr22	23385850	7	6
chr22	23385945	9	0
chr22	23386057	6	0
chr22	23386069	6	0
chr22	23386118	4	0
chr22	23386127	5	0
chr22	23386140	5	0
chr22	23386183	4	0
chr22	23386283	11	1
chr22	23386352	4	1
chr22	23386409	3	0
chr22	23386424	9	0
chr22	23386465	14	13
chr22	23386518	11	3
chr22	23386566	5	0
chr22	23386581	5	2
chr22	23386743	41	2
chr22	23386791	26	23
chr22	23386804	18	18
chr22	23386824	10	8
chr22	23386982	12	4
chr22	23387022	7	5
chr22	23387029	4	3
chr22	23387046	5	3
chr22	23387089	3	3
chr22	23387110	5	4
chr22	23387118	5	1
chr22	23387190	7	5
chr22	23387202	8	5
chr22	23387309	2	0
chr22	23387474	10	7
chr22	23387635	22	16
chr22	23387689	29	26
chr22	23387772	21	4
chr22	23387846	44	7
chr22	23387872	23	20
chr22	23387916	6	5
chr22	23387926	8	7
chr22	23387946	8	6
chr22	23387963	10	9
chr22	23388058	12	7
chr22	23388096	9	9
chr22	23388103	9	6
chr22	23388127	6	5
chr22	23388130	6	3
chr22	23388141	6	5
chr22	23388149	7	6
chr22	23388184	5	4
chr22	23388190	5	2
chr22	23388196	5	3
chr22	23388205	4	3
chr22	23388225	2	2
chr22	23388228	1	1
chr22	23388234	1	1
chr22	23388236	1	1
chr22	23388286	2	1
chr22	23388308	5	3
chr22	23388320	6	4
chr22	23388337	7	6
chr22	23388349	7	4
chr22	23388387	4	1
chr22	23388407	5	3
chr22	23388416	7	5
chr22	23388520	6	2
chr22	23388595	3	3
chr22	23388629	4	3
chr22	23388637	4	3
chr22	23388676	8	7
chr22	23388695	7	6
chr22	23388707	7	5
chr22	23388880	2	1
chr22	23388918	4	3
chr22	23388961	5	4
chr22	23388980	5	5
chr22	23389003	3	0
chr22	23389022	2	1
chr22	23389045	1	0
chr22	23389107	1	1
chr22	23389131	3	3
chr22	23389150	6	3
chr22	23389173	11	10
